id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,item1,item2,item3,item4,item5,item6,item7,item8,item9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,ssall,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
10046,1,6,1,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,99,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,5,5,3,5,5,5,5,6,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4,4,0,5,0,0,0,0,0,5,5,3,4,5,5,5,3,4,5,5,3,5,5,5,5,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,19,3,3,3,5,1,1
10047,1,15,1,90,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,15,3,2,3,5,2,1
10048,1,4,1,7,1,0,0,0,0,0,5,5,5,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,99,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,.,2,1,3,2,2,1
10049,1,11,2,10,1,5,5,5,5,5,5,5,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,9,.,2,4,3,2,1,1
10050,1,4,1,30,1,5,5,4,4,3,4,5,5,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,99,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,5,0,0,3,3,4,5,4,3,4,3,3,5,5,4,4,4,3,4,5,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,10,2,1,3,5,1,1
10051,1,7,1,30,1,0,0,0,0,0,3,3,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,4,4,0,4,4,4,3,0,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,25,2,1,3,2,2,1
10052,1,7,1,60,1,0,0,3,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,99,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,5,3,4,4,4,4,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,5,0,0,5,4,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,5,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,3,1,3,2,1,1
10053,1,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,2,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,8,6,8,2,12,1,1
10054,1,7,1,15,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,3,5,5,5,4,7,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,3,0,0,5,0,0,0,3,0,4,5,4,4,5,5,4,4,5,5,5,4,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,8,5,3,2,6,1,1
10055,1,3,2,180,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,4,0,0,0,5,5,4,4,5,5,5,5,5,4,5,5,4,5,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,5,7,3,1,1,1
10056,1,4,1,60,1,0,0,0,0,0,5,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,2,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,5,8,3,10,2,1
10057,1,2,5,60,1,0,0,2,0,0,3,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,5,2,0,4,5,5,5,4,3,5,5,5,5,5,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,.,2,5,3,2,2,1
10058,1,2,4,60,1,3,0,4,0,0,0,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,99,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,5,4,3,5,2,1
10059,1,2,3,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,99,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,2,4,2,2,2,1
10060,1,2,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,3,3,3,2,4,3,4,2,3,4,4,3,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,2,4,2,2,1,1
10061,1,28,2,30,1,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4,4,0,0,0,5,4,4,3,4,4,4,4,3,5,4,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,.,2,8,3,11,1,1
10062,1,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,99,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,5,5,5,5,5,3,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5,0,0,5,0,0,5,5,0,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,21,3,1,3,2,2,1
10063,1,5,1,15,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,3,3,4,4,4,4,4,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,6,3,2,3,2,1,1
10064,1,4,2,30,1,0,3,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,2,3,3,2,2,1
10065,1,7,1,90,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,99,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,3,5,3,5,5,5,4,4,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,5,5,5,0,5,4,5,5,5,5,5,5,5,5,5,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,4,2,3,7,2,1
10066,1,5,1,30,1,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,5,5,0,0,0,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,.,2,4,3,2,2,1
10067,1,8,3,30,1,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,2,2,3,5,2,1
10068,1,3,1,10,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,5,0,4,4,5,4,5,0,4,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,10,.,5,7,3,2,1,1
10069,1,3,1,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,5,0,3,3,4,4,5,3,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,.,2,2,3,2,2,1
10070,1,28,3,7,1,0,5,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,5,0,4,4,4,4,3,3,5,3,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,14,.,3,5,3,1,1,1
10071,1,5,2,6,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,3,4,0,4,5,4,4,4,4,4,5,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,.,3,3,3,1,1,1
10072,1,4,4,7,1,0,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,3,0,4,4,4,4,4,5,5,4,5,5,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,.,2,8,3,11,2,1
10073,1,3,1,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,5,4,0,5,5,4,4,5,3,5,4,3,4,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,.,3,6,3,5,2,1
10074,1,5,1,14,1,0,3,4,2,4,3,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,4,4,0,5,5,5,5,5,3,5,5,5,5,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,.,2,1,3,11,2,1
10075,1,5,1,30,1,1,2,4,0,2,4,5,5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,5,0,0,0,5,4,0,5,5,5,5,4,3,5,5,5,5,3,3,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5,5,.,2,1,3,11,2,1
10076,1,4,1,14,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,5,5,5,5,4,5,5,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,.,3,7,3,2,1,1
10077,1,1,1,7,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,4,4,5,5,5,5,4,3,4,0,4,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,.,5,6,3,5,1,1
10078,1,4,1,45,1,0,0,5,0,0,0,0,0,.,.,.,.,.,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,99,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,5,0,0,0,5,3,0,5,4,4,5,5,3,5,5,5,5,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,.,2,8,3,7,2,1
10079,1,5,1,30,1,0,0,5,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,4,4,0,4,4,5,5,4,3,4,4,4,4,4,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,.,5,5,3,2,1,1
10080,1,3,2,10,1,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,5,5,0,5,5,4,4,4,5,5,5,5,5,4,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,2,2,3,5,2,1
10081,1,5,2,30,1,0,0,5,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,4,4,0,4,4,4,4,4,4,5,4,4,4,3,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,6,8,3,10,2,1
10082,1,6,1,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,.,4,5,3,99,1,1
10083,1,4,2,60,1,0,0,0,0,0,0,0,5,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,99,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,4,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,.,4,5,3,2,1,1
10084,1,2,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,4,4,0,4,4,4,4,3,3,4,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.,6,6,3,1,1,1
10085,1,3,1,60,1,5,0,5,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,5,0,5,4,3,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,5,4,2,4,2,1
10086,1,2,1,30,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,3,5,5,5,4,3,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,5,5,3,4,1,1
10087,1,3,3,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,4,4,0,4,4,4,4,5,5,5,5,5,5,3,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,4,6,3,2,1,1
10088,1,3,2,30,1,0,0,5,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,0,0,0,4,4,0,4,4,4,4,2,3,3,4,4,4,4,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,2,4,3,4,2,1
10089,1,4,5,60,1,5,0,0,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,3,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,6,3,2,12,1,1
10090,1,2,2,7,1,0,0,5,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,4,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,4,7,3,1,1,1
10091,1,3,5,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,.,7,7,3,1,1,1
10092,1,3,1,90,1,0,0,0,0,0,5,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,0,5,5,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,7,8,3,10,2,1
